trace,mode,include_hit_miss,include_cache,include_candidate,include_topk,include_avgtopk,include_request,rl_state_use_missratio,miss_ratio,byte_miss_ratio,throughput_mqps,exit_code,run_timestamp,base_config
meta_reag,compound=1,1,1,1,0,1,0,0,0.368186,0.225257,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c045_002_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,1,0,0,1,0,1,0,0.368188,0.225441,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c029_002_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,1,0,1,0,1,0,0,0.368188,0.225387,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c033_002_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,1,1,1,1,0,0,0,0.36819,0.225166,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c044_002_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,0,1,1,0,1,0,0,0.368191,0.22589,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c021_002_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,0,1,1,0,1,1,1,0.368191,0.225274,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c024_001_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,1,0,1,1,0,1,0,0.368191,0.225976,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c035_002_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,1,1,1,0,0,1,1,0.368192,0.225274,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c046_001_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,0,1,0,1,0,0,0,0.368193,0.225392,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c014_002_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,0,0,0,0,0,0,1,0.368202,0.22558,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c001_001_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,1,1,1,0,0,0,0,0.368203,0.225791,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c043_002_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,0,0,0,1,0,0,0,0.368232,0.225572,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__meta_reag__c002_002_r01,LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,1,0,1,0,0,0.594221,0.490887,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c021_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,1,1,0,1,1,0.594253,0.49097,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c023_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,0,0,1,0,1,0.594255,0.491058,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c015_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,0,0,0,0,1,0.59426,0.491094,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c013_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,0,0,0,0,1,0.594263,0.491287,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c001_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,1,0,0,0,0,0.594266,0.490968,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c043_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,1,0,0,0,1,0.594277,0.49108,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c007_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,1,0,1,1,0,0.594304,0.491205,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c048_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,0,0,1,0,1,0.594305,0.490836,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c027_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,0,0,1,0,1,0.594306,0.491233,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c039_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,0,1,0,1,0,0.594309,0.490956,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c017_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,1,0,0,0,1,0.594309,0.490866,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c019_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,1,1,0,0,0,0.594317,0.491101,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c044_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,0,0,0,0,1,0.59432,0.491091,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c037_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,1,0,1,0,0,0.594324,0.491111,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c033_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,1,0,0,0,1,0.594325,0.491269,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c031_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,0,1,0,0,1,0.59433,0.491047,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c014_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,1,0,1,0,1,0.594338,0.491308,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c009_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,1,0,0,1,1,0.594348,0.49113,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c010_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,1,1,0,0,1,0.594351,0.490942,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c032_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,0,0,0,1,1,0.594352,0.491051,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c004_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,0,1,0,1,1,0.594357,0.490952,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c005_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,1,0,1,1,1,0.594359,0.491127,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c036_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,0,0,0,1,1,0.594359,0.49112,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c040_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,0,1,0,0,0,0.594364,0.491104,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c002_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,0,0,1,1,1,0.594368,0.491097,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c018_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,1,0,1,1,0,0.594373,0.490902,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c024_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,0,0,0,1,0,0.594377,0.491074,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c028_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,1,0,0,1,1,0.59438,0.491186,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c046_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,0,0,1,1,1,0.594384,0.49127,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c006_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,0,1,0,1,0,0.594384,0.490834,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c041_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,1,1,0,0,0,0.594385,0.491272,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c020_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,1,1,0,1,1,0.594387,0.490659,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c035_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,0,0,0,0,1,0.594392,0.491096,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c025_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,0,1,0,1,0,0.594393,0.491113,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c029_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,1,1,0,1,1,0.594405,0.491128,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c011_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,0,0,1,1,0,0.594408,0.490934,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c042_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,1,1,0,0,1,0.594415,0.491162,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c008_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,0,1,0,0,0,0.594418,0.490959,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c026_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,1,0,1,1,0,0.594419,0.490931,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c012_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,0,1,0,0,1,0.59442,0.491159,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c038_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,1,0,1,0,0,0.594423,0.49121,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c045_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,0,0,0,1,0,1,0.594428,0.491191,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c003_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,1,1,1,0,1,1,0.594433,0.491115,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c047_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,1,0,0,1,0,0.594437,0.490962,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c034_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,1,0,0,1,0,0.594441,0.490932,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c022_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",0,1,0,0,0,1,1,0.594451,0.49096,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c016_001_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
wiki_2019t,"compound=0,irt=0",1,0,0,0,1,1,0,0.594462,0.490965,0.01,0,bestcfg_statecombo_3t_3m_20260207_000001__wiki_2019t__c030_002_r01,LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
