step,w0,w1,w2,w3,w4,w5,w6
321,0.21276858,0.27961966,0.09960382,0.19669087,0.07179638,0.1395206,0.0
322,0.07313573,0.12543374,0.17043054,0.3820603,0.13340104,0.11553872,0.0
323,0.09072278,0.12186248,0.11957863,0.1361891,0.35947344,0.1721736,0.0
324,0.2115338,0.26447016,0.25118327,0.05638903,0.05195625,0.16446748,0.0
325,0.10344745,0.34534755,0.13049941,0.09832324,0.05737443,0.26500794,0.0
326,0.08618812,0.07125068,0.26602829,0.07609565,0.1954065,0.30503076,0.0
327,0.24085721,0.13508649,0.07004713,0.06975506,0.22037992,0.26387426,0.0
328,0.1304068,0.12283425,0.19042647,0.2509881,0.08536826,0.21997623,0.0
329,0.14828621,0.12540002,0.3548555,0.08150046,0.09920528,0.19075252,0.0
330,0.12191288,0.1285126,0.127466,0.12857373,0.09596775,0.39756703,0.0
