step,w0,w1,w2,w3,w4,w5,w6
300,0.0675815,0.3561726,0.06849875,0.23508479,0.18280888,0.0898535,0.0
301,0.2525049,0.24553128,0.06015668,0.11932716,0.262971,0.05950896,0.0
302,0.12420047,0.13078156,0.27201498,0.14398171,0.24614769,0.08287363,0.0
303,0.09260241,0.20963156,0.05288603,0.27466035,0.1066585,0.26356113,0.0
304,0.22823854,0.14754926,0.16142884,0.21666329,0.19813035,0.04798969,0.0
305,0.15366708,0.19770359,0.21251711,0.14283077,0.19015642,0.10312502,0.0
306,0.07244641,0.265262,0.06793229,0.1878215,0.3204407,0.08609702,0.0
307,0.24832031,0.07991481,0.15259022,0.22953449,0.19686963,0.09277049,0.0
308,0.07506186,0.06536058,0.18082008,0.2544537,0.23654756,0.18775623,0.0
309,0.29759213,0.26034755,0.21267115,0.10739422,0.07834318,0.04365175,0.0
310,0.20162682,0.11636948,0.09229726,0.38306808,0.0942893,0.11234908,0.0
311,0.06004721,0.12027549,0.16730766,0.22329244,0.36216336,0.06691384,0.0
312,0.07812937,0.20032997,0.27859733,0.2779062,0.12014923,0.04488782,0.0
313,0.2476366,0.12884136,0.0438559,0.25723526,0.05471707,0.26771376,0.0
314,0.1984285,0.10223188,0.17082481,0.17765044,0.14206707,0.20879729,0.0
315,0.18372698,0.11107419,0.2906564,0.2638521,0.09236016,0.05833018,0.0
316,0.09211681,0.18889183,0.22272748,0.05871427,0.2041535,0.23339619,0.0
317,0.2063816,0.11379006,0.09960032,0.37407017,0.13064158,0.07551631,0.0
318,0.1935446,0.32458067,0.13188939,0.23313686,0.05681855,0.06002992,0.0
319,0.2050945,0.19340828,0.13402718,0.05922201,0.20530158,0.20294641,0.0
320,0.06527655,0.1537871,0.0898703,0.23806855,0.3950376,0.05796001,0.0
321,0.09920549,0.15951759,0.15680616,0.18524766,0.24008095,0.15914214,0.0
322,0.10232413,0.0978156,0.16581921,0.09860884,0.27559888,0.25983337,0.0
323,0.08237559,0.12519616,0.24489532,0.21612448,0.18074621,0.1506622,0.0
